"version","title","beginnerNotes","normalNotes","hyperNotes","anotherNotes","leggendariaNotes","normalNotesDP","hyperNotesDP","anotherNotesDP","leggendariaNotesDP","beginnerLevel","normalLevel","hyperLevel","anotherLevel","leggendariaLevel","normalLevelDP","hyperLevelDP","anotherLevelDP","leggendariaLevelDP"
"9","MARIA (I believe... )","-","375","804","983","-","375","861","983","-","-","4","8","9","-","4","8","9","-"
"9","moon_child","-","533","1026","1300","-","510","1049","1661","-","-","5","10","12","-","4","11","12","-"
"9","one or eight","-","695","985","1177","-","632","790","1110","1426","-","7","10","12","-","7","8","10","12"
"9","PARANOIA survivor MAX","-","497","677","1092","-","485","671","1091","-","-","5","8","10","-","5","8","10","-"
"9","quasar","-","591","901","1161","-","710","1056","1562","-","-","6","9","11","-","7","11","12","-"
"9","Quickening","-","478","875","1062","-","440","620","1044","-","-","5","9","10","-","5","7","10","-"
"9","Really Love","-","333","506","898","-","333","861","-","-","-","4","6","10","-","4","10","-","-"
"9","RISLIM -Remix-","-","405","508","959","-","521","817","1151","-","-","4","6","11","-","6","9","12","-"
"9","rottel-the-Mercury","-","503","963","1137","-","634","924","1132","-","-","6","9","10","-","6","9","11","-"
"9","Silvia Drive","-","429","790","1049","-","687","946","1364","-","-","4","8","9","-","7","10","11","-"
"9","SNOW","-","534","704","1038","-","598","762","1037","-","-","5","7","10","-","5","8","10","-"
"9","STAR FIELD","-","351","806","947","-","351","793","-","-","-","4","8","9","-","5","8","-","-"
"9","Sweet Sweet♥Magic","-","509","784","1032","-","519","786","1055","-","-","5","8","10","-","5","9","11","-"
"9","SWEETEST SAVAGE","-","335","704","930","-","551","702","965","-","-","4","7","11","-","6","7","11","-"
"9","真夏の花・真夏の夢","-","420","603","749","-","580","771","961","-","-","4","6","9","-","5","8","10","-"
"9","ライオン好き","-","329","600","755","-","329","614","-","-","-","4","5","7","-","3","6","-","-"
"10","ALIEN TEMPLE","-","505","839","1021","-","649","954","1084","-","-","5","7","8","-","5","8","10","-"
"10","ASTRAL VOYAGE","-","510","727","971","-","523","731","1087","-","-","5","6","9","-","5","9","10","-"
"10","BABY LOVE","-","598","865","1089","-","596","779","1159","-","-","6","7","10","-","6","7","11","-"
"10","Back Into The Light","-","602","835","1086","-","621","828","1160","-","-","6","7","10","-","6","9","10","-"
"10","Boundary","-","440","930","1031","-","521","967","967","-","-","4","9","9","-","5","9","9","-"
"10","CARRY ON NIGHT (English version)","-","510","702","1037","-","522","738","1088","-","-","5","7","9","-","5","8","10","-"
"10","Daisuke","236","613","850","1205","-","660","858","1208","-","2","6","8","10","-","5","8","11","-"
"10","Debtty Daddy","-","533","1008","1371","-","533","1008","1607","-","-","5","9","11","-","5","8","11","-"
"10","desolation","-","245","331","386","-","245","386","-","-","-","2","4","5","-","3","4","-","-"
"10","DoLL","175","478","626","810","-","478","645","923","-","2","5","6","7","-","6","7","9","-"
"10","EXE","-","448","829","1131","-","450","854","-","-","-","4","8","10","-","4","8","-","-"
"10","Feedback","-","548","836","1010","-","550","838","984","-","-","5","8","10","-","5","10","10","-"
"10","FEEL IT","-","474","888","1013","-","573","1002","1119","-","-","5","9","10","-","5","9","10","-"
"10","Freezing atmosphere","-","416","585","775","-","418","586","776","-","-","4","6","9","-","4","8","10","-"
"10","GHOST REVIVAL","-","466","1049","1311","-","466","1049","1409","-","-","5","9","10","-","4","9","12","-"
"10","GRADIUS -FULL SPEED-","-","385","643","1074","-","385","643","1074","-","-","4","8","10","-","3","7","11","-"
"10","HIGH","-","470","975","1088","1443","692","945","1233","1501","-","5","9","9","11","6","9","10","11"
"10","Innocent Walls","-","847","1281","1446","-","855","1140","1553","-","-","8","12","12","-","8","10","12","-"
"10","Love Is Eternity","-","622","1016","1215","-","604","1038","1417","-","-","6","9","11","-","6","10","12","-"
"10","Lucy","-","485","903","1167","-","484","908","-","-","-","4","9","11","-","4","10","-","-"
"10","Narcissus At Oasis","-","392","807","838","-","384","771","830","-","-","4","10","10","-","4","10","11","-"
"10","No.13","-","855","1376","1607","-","778","1185","1639","-","-","8","10","11","-","6","10","12","-"
"10","One More Lovely","-","439","832","1452","-","444","862","1557","-","-","5","9","12","-","4","10","12","-"
"10","pandora","-","455","852","931","-","509","805","1040","-","-","5","8","9","-","7","9","11","-"
"10","rainbow rainbow","-","799","1156","1377","-","815","1087","1400","-","-","7","10","11","-","7","9","11","-"
"10","Rise'n Beauty","-","652","841","1094","-","683","882","1159","-","-","6","9","10","-","6","10","11","-"
"10","SCORE","-","595","812","1055","-","597","806","1105","-","-","5","8","10","-","5","8","10","-"
"10","SHOOTING STAR","-","651","855","1146","-","624","858","1178","-","-","7","8","9","-","6","9","11","-"
"10","SPACE FIGHT","-","328","768","1134","-","519","765","1190","-","-","3","8","11","-","6","8","11","-"
"10","1st Samurai","-","546","1016","1383","-","729","1016","1455","-","-","5","10","11","-","7","10","12","-"
"10","システムロマンス","-","458","901","1023","-","457","886","-","-","-","4","7","8","-","4","7","-","-"
"10","雪月花","-","636","979","1287","-","867","1153","1411","-","-","6","10","12","-","8","10","12","-"
"11","AA","-","642","1386","1834","-","659","997","1739","-","-","5","10","12","-","5","9","12","-"
"11","AGEHA","305","537","888","948","1232","464","689","903","1460","3","5","8","9","11","5","7","8","11"
"11","ANDROMEDA","-","517","973","1446","-","512","1109","1568","-","-","5","8","11","-","4","9","11","-"
"11","awakening","-","553","750","866","-","546","746","873","-","-","5","7","10","-","5","7","9","-"
"11","Be quiet","-","559","894","1114","1463","558","861","1055","1614","-","5","9","11","12","6","8","11","12"
"11","BLOCKS","-","417","675","1000","-","417","746","1001","-","-","5","7","11","-","4","7","12","-"
"11","BREATH","-","469","663","875","-","455","700","930","-","-","6","7","10","-","5","8","10","-"
"11","Click Again","-","462","737","1097","-","462","735","1039","-","-","5","6","11","-","4","6","10","-"
"11","Close my Eyes for Me","-","529","755","948","-","521","751","1058","-","-","5","8","9","-","5","8","11","-"
"11","D.A.N.C.E.!","-","299","431","826","-","298","425","653","-","-","3","5","10","-","3","5","8","-"
"11","Don't be afraid myself","-","566","960","1155","-","621","935","1094","-","-","5","9","10","-","6","9","10","-"
"11","earth scape","-","230","530","644","-","230","507","-","-","-","2","5","7","-","2","6","-","-"
"11","FAKE TIME","-","534","916","1231","-","534","879","1178","-","-","5","11","12","-","7","12","12","-"
"11","Fly Away To India","-","344","562","712","-","344","562","-","-","-","3","6","7","-","4","6","-","-"
"11","GENOCIDE","-","587","1103","1222","-","588","1211","1456","-","-","6","10","11","-","6","12","12","-"
"11","gigadelic","355","771","1116","1301","-","754","1110","1344","-","3","9","12","12","-","10","12","12","-"
"11","HORIZON","-","546","786","990","-","547","818","1027","-","-","5","7","8","-","5","7","9","-"
"11","KEY","-","573","950","1436","-","573","989","1400","-","-","6","8","11","-","5","8","11","-"
"11","NEBULA GRASPER","-","691","1029","1241","-","724","1029","1155","-","-","6","9","10","-","7","9","11","-"
"11","Raspberry♥Heart(English version)","-","531","797","932","-","524","772","901","-","-","5","8","9","-","6","8","10","-"
"11","RED ZONE","89","567","975","1184","1566","611","941","1232","1502","1","5","9","11","12","5","9","11","12"
"11","RESONATE 1794","-","469","745","951","-","469","744","-","-","-","5","10","11","-","4","11","-","-"
"11","Secret of Love","-","553","747","1019","-","496","767","-","-","-","5","7","11","-","5","9","-","-"
"11","SPEEDY CAT","-","569","861","1028","-","566","884","978","-","-","5","8","9","-","5","9","10","-"
"11","Sphere","-","541","996","1111","-","522","897","1139","-","-","5","9","10","-","5","8","12","-"
"11","spiral galaxy","-","545","1061","1310","1910","564","1038","1139","2070","-","5","9","11","12","5","9","10","12"
"11","The Hope of Tomorrow","-","536","874","992","-","535","855","989","-","-","5","8","10","-","6","9","10","-"
"11","ULTiM∧TE","-","480","744","1006","-","451","736","-","-","-","5","7","9","-","4","7","-","-"
"11","Wonder Bullfighter","-","489","747","1062","-","451","729","1086","-","-","5","7","11","-","5","8","10","-"
"11","大桟橋","-","247","574","937","-","247","574","-","-","-","3","6","9","-","3","6","-","-"
"11","太陽～T・A・I・Y・O～","-","419","725","880","-","419","725","-","-","-","4","8","9","-","4","8","-","-"
"11","ピアノ協奏曲第1番""蠍火""","-","422","1111","1414","-","473","1031","1730","-","-","5","11","12","-","5","10","12","-"
"12","Agnus Dei","-","466","850","1051","-","465","791","1051","-","-","5","9","10","-","5","8","11","-"
"12","alla turca con passione","-","409","829","1103","-","396","831","1057","-","-","5","8","10","-","4","8","10","-"
"12","Aurora","-","714","1100","1280","-","675","1043","1218","-","-","7","10","11","-","7","10","11","-"
"12","CaptivAte～浄化～","-","541","946","1243","1738","540","936","1235","1691","-","5","9","11","12","5","9","11","12"
"12","Catch Me","-","405","678","925","-","403","685","922","-","-","5","8","10","-","4","9","10","-"
"12","Don't let it go","-","360","647","852","-","360","640","852","-","-","4","8","9","-","4","7","10","-"
"12","double thrash","-","527","1066","1206","-","527","1048","-","-","-","6","10","10","-","5","10","-","-"
"12","EDEN","-","660","969","1363","1637","640","733","1377","1647","-","6","9","10","11","7","8","10","11"
"12","EMPTY OF THE SKY","-","334","526","843","-","334","526","842","-","-","3","5","8","-","3","5","8","-"
"12","First Resolution","-","421","808","1077","-","421","819","1077","-","-","5","7","9","-","5","8","10","-"
"12","garden","-","440","773","1100","1583","461","774","1396","1756","-","4","7","10","12","4","7","12","12"
"12","Get'em up to R.A.V.E","-","599","892","1158","-","595","890","-","-","-","5","8","10","-","5","8","-","-"
"12","GREEN EYES","-","507","827","1123","-","494","828","1123","-","-","6","8","10","-","6","9","11","-"
"12","HAPPY☆ANGEL","332","555","782","1052","-","555","776","1073","-","3","5","7","10","-","6","7","10","-"
"12","I am","-","555","883","1096","-","611","883","-","-","-","5","8","10","-","5","8","-","-"
"12","in motion","-","432","545","661","-","432","545","661","-","-","5","6","7","-","5","6","8","-"
"12","INAZUMA","-","561","930","1368","2042","584","917","1554","1902","-","5","9","11","12","6","9","12","12"
"12","LESSON 5","-","654","949","1261","-","542","939","1471","-","-","5","8","9","-","5","7","11","-"
"12","Little Little Princess","-","558","1118","1420","1946","560","1171","1610","2035","-","5","10","11","12","5","10","11","12"
"12","Love Magic","-","515","895","991","-","515","895","-","-","-","5","8","10","-","4","8","-","-"
"12","mind the gap","-","395","550","840","-","378","564","856","-","-","5","7","9","-","6","8","9","-"
"12","MOON RACE","-","434","598","957","-","433","598","-","-","-","5","7","9","-","5","10","-","-"
"12","Pink Rose","-","297","486","708","1012","297","486","770","1074","-","3","5","8","10","3","5","8","10"
"12","PLASMA","-","479","848","1145","-","479","848","-","-","-","4","8","9","-","5","8","-","-"
"12","Pollinosis","-","405","590","1278","-","464","644","829","-","-","4","6","11","-","4","8","9","-"
"12","POODLE","-","492","956","1156","1707","493","880","1438","1796","-","5","8","10","11","5","8","11","12"
"12","rage against usual","-","697","1060","1527","-","697","1081","1215","1664","-","7","10","12","-","6","10","11","12"
"12","SCREAM SQUAD","-","609","869","1073","-","579","863","1072","-","-","7","10","12","-","6","10","12","-"
"12","Scripted Connection⇒ A mix","-","865","1155","1575","1749","1079","1269","1382","1816","-","7","10","12","12","8","10","11","12"
"12","Scripted Connection⇒ H mix","-","875","1059","1275","1466","879","1005","1366","1526","-","7","10","11","12","8","10","11","12"
"12","Scripted Connection⇒ N mix","-","674","858","1073","1247","661","909","1179","1349","-","6","8","10","11","6","9","10","11"
"12","SigSig","338","548","864","1309","-","552","884","1259","-","3","5","7","10","-","5","7","11","-"
"12","Tizona d'El Cid","-","495","1000","1178","-","491","1000","-","-","-","5","9","10","-","5","10","-","-"
"12","Twelfth Style","-","630","778","1033","1684","707","976","1070","1748","-","6","7","10","12","6","9","9","12"
"12","Under the Sky","-","458","710","875","-","390","670","830","-","-","5","7","9","-","4","7","9","-"
"12","vault of heaven","-","401","728","1010","-","401","728","1020","-","-","4","8","10","-","4","7","9","-"
"12","Votum stellarum","-","413","857","1017","-","413","965","-","-","-","4","9","10","-","4","11","-","-"
"12","We are Disっ娘よっつ打ち命","-","336","490","837","-","336","490","873","-","-","3","5","9","-","3","5","9","-"
"12","Xepher","205","571","1135","1520","-","559","1089","1498","-","3","5","10","11","-","5","10","11","-"
"12","100% minimoo-G","-","474","871","903","-","474","871","1414","-","-","5","10","11","-","4","10","11","-"
"12","オレはビートマニア！お前は何マニア？","-","414","763","873","-","414","752","789","-","-","7","8","10","-","5","7","9","-"
"12","合体せよ！ストロングイェーガー！！ (Ryu☆ remix)","-","564","807","972","-","556","784","935","-","-","5","8","11","-","5","9","11","-"
"12","月光","-","455","900","1246","-","440","922","1175","-","-","5","8","10","-","4","9","10","-"
"12","ヒマワリ","-","285","947","1042","-","396","856","943","-","-","3","9","10","-","4","8","9","-"
"12","冥","302","555","1111","2000","-","555","1104","2000","-","3","5","10","12","-","5","11","12","-"
"12","ラクエン","-","369","498","1034","-","368","723","1033","-","-","4","6","11","-","4","9","11","-"
"13","ALFARSHEAR 双神威に廻る夢","222","548","838","1049","-","548","838","1043","-","2","5","7","10","-","6","9","10","-"
"13","Apocalypse ～dirge of swans～","121","510","921","1214","-","480","981","1270","-","1","5","9","10","-","5","8","11","-"
"13","BALLAD THE FEATHERS","-","367","554","764","-","357","560","-","-","-","4","6","8","-","5","8","-","-"
"13","Bloody Tears(IIDX EDITION)","-","574","1012","1094","-","574","1009","1280","-","-","5","9","10","-","5","10","11","-"
"13","BOOM BOOM DISCO NIGHT","-","520","938","1151","-","520","927","1148","-","-","5","8","10","-","5","9","10","-"
"13","Broadbanded","-","454","726","1019","-","436","727","899","-","-","5","8","11","-","4","10","11","-"
"13","Concertino in Blue","198","460","915","1311","-","486","972","1425","-","2","5","10","12","-","5","10","12","-"
"13","CONTRACT","-","648","863","1056","1418","607","856","1050","1545","-","9","10","11","12","7","10","12","12"
"13","D.C.fish","-","513","998","1178","-","505","888","1228","-","-","5","9","11","-","5","8","11","-"
